snapshot,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula
03/12/2035 15:00,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638
03/12/2035 15:30,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638
03/12/2035 16:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 16:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 17:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 17:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 18:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 18:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 19:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 19:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 20:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 20:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 21:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 21:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 22:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 22:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 23:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
03/12/2035 23:30,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
04/12/2035 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/2035 00:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 01:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 01:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 02:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 02:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 03:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 03:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 04:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 04:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 05:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 05:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 06:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 06:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 07:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 07:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 08:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
04/12/2035 08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/2035 09:00,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
04/12/2035 09:30,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
04/12/2035 10:00,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638
04/12/2035 10:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
04/12/2035 11:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
04/12/2035 11:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
04/12/2035 12:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
04/12/2035 12:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
04/12/2035 13:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
04/12/2035 13:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
04/12/2035 14:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
04/12/2035 14:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
04/12/2035 15:00,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
04/12/2035 15:30,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
04/12/2035 16:00,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 16:30,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 17:00,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 17:30,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 18:00,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 18:30,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 19:00,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 19:30,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 20:00,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 20:30,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 21:00,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 21:30,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
04/12/2035 22:00,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
04/12/2035 22:30,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
04/12/2035 23:00,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
04/12/2035 23:30,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
05/12/2035 00:00,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
05/12/2035 00:30,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
05/12/2035 01:00,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
05/12/2035 01:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 02:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 02:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 03:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 03:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 04:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 04:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 05:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 05:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 06:00,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638,64.50123638
05/12/2035 06:30,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
05/12/2035 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/12/2035 07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/12/2035 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/12/2035 08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/12/2035 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/12/2035 09:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/12/2035 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/12/2035 10:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/12/2035 11:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
05/12/2035 11:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
05/12/2035 12:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
05/12/2035 12:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
05/12/2035 13:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
05/12/2035 13:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
05/12/2035 14:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
05/12/2035 14:30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
05/12/2035 15:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
05/12/2035 15:30,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
05/12/2035 16:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 16:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 17:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 17:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 18:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 18:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 19:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 19:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 20:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 20:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 21:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 21:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 22:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
05/12/2035 22:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
